2026-05-04 15:35:17,914 | Starting PSA Pokemon auction review. Source=live eBay. Bidding mode=manual.
2026-05-04 15:40:08,312 | Step 3: Researching market value, sold comps, and sell-through...
2026-05-04 15:40:19,242 | Step 3 result: market value=unknown, sold comps=4, active listings=5, sell-through=0.80.
2026-05-04 15:40:19,243 | Market evidence: Recent sales of the 2019 Japanese Sun & Moon Tag Team GX All Stars Reshiram & Charizard GX PSA 10 have ranged from $93.99 to $800. Notably, GameStop listed this card at $93.99 ([gamestop.com](https://www.gamestop.com/graded-trading-cards/graded-cards/tcg-cards/pokemon-cards/products/2019-pokemon-japanese-sun-moon-tag-team-gx-all-stars-016-reshiram-charizard-gx-psa-10/PSA152437718M.html?utm_source=openai)) and $87.99 ([gamestop.com](https://www.gamestop.com/graded-trading-cards/graded-cards/tcg-cards/pokemon-cards/products/2019-pokemon-japanese-sun-moon-tag-team-gx-all-stars-016-reshiram-charizard-gx-psa-10/PSA114002435M.html?utm_source=openai)). An eBay auction sold for $212.50 ([psacard.com](https://www.psacard.com/auctionprices/tcg-cards/2019-pokemon-japanese-sun-moon-tag-team-gx-all-stars/full-art-reshiram-charizard-gx/auction/2306713947025204769?utm_source=openai)), and another for $800 ([psacard.com](https://www.psacard.com/auctionprices/tcg-cards/2019-pokemon-japanese-sun-moon-tag-team-gx-all-stars/full-art-reshiram-charizard-gx/auction/-6581487757934483564?utm_source=openai)). The current eBay auction listing at $147.95 is within this range, suggesting a market value around $93.99. Safety check: Recent sold prices split into incompatible clusters ($87.99-$212.50 and $800.00-$800.00). Clearing estimated market value so downstream analysis does not anchor to mismatched comps.
2026-05-04 15:40:19,243 | Step 4: Asking the analysis agent for fair value and max bid...
2026-05-04 15:40:24,900 | Step 4 result: do not bid. Estimated value=unknown, recommended max bid=unknown, confidence=0.55.
2026-05-04 15:40:24,900 | Analysis: The recent sold prices for this 2019 Japanese Sun & Moon Tag Team GX All Stars Reshiram & Charizard GX PSA 10 card show incompatible clusters ranging from about $88 to $213 and an outlier at $800. This suggests contamination by mismatched or outlier comps. Active listings count is 5 with 4 sold listings, indicating decent liquidity (sell-through rate 0.8), but the price inconsistency and unreliable sold comps prevent a reliable market value estimate. Therefore, bidding is not recommended due to high risk and uncertain trend. Safety override: Recent sold prices split into incompatible clusters ($87.99-$212.50 and $800.00-$800.00). The bid recommendation was removed because the comp set is likely mismatched or too noisy.
2026-05-04 15:40:24,900 | Risks: unreliable_outlier_sold_comps; insufficient_exact_ebay_comps; estimated_value_conflicts_with_sold_comps
2026-05-04 15:40:24,900 | Step 5: Applying bid safety rules...
2026-05-04 15:40:24,901 | Final decision: DENIED. Reason: Analysis agent recommended against bidding. Analysis did not provide a reliable sold-comp market value. Recent sold comps are too inconsistent for safe bidding: Recent sold prices split into incompatible clusters ($87.99-$212.50 and $800.00-$800.00). Analysis confidence is below the configured threshold. Trend outlook is not in the allowed trend outlook set. Analysis did not provide an actionable max bid.
2026-05-04 15:40:24,901 | ------ End auction 21/25: denied ------
2026-05-04 15:40:30,518 | ------ Start auction 22/25 ------
2026-05-04 15:40:30,519 | Item ID: 306905230330 | Current price: $10.01
2026-05-04 15:40:30,519 | Auction title: 2025 POKEMON PRE EN-PRISMATIC EVOLUTIONS SURPRISE BOX EXCLUSIVE JOLTEON EX PSA 8
2026-05-04 15:40:30,519 | Step 1: Checking listing requirements...
2026-05-04 15:40:30,526 | Step 1 result: passed. Card appears to be Jolteon, PSA 8, English, current price $10.01.
2026-05-04 15:40:30,526 | Step 2: Asking the listing-review agent if this auction is worth researching...
2026-05-04 15:40:33,276 | Step 2 result: selected for market research.
2026-05-04 15:40:33,276 | Step 3: Researching market value, sold comps, and sell-through...
2026-05-04 15:40:41,677 | Step 3 result: market value=$29.99, sold comps=1, active listings=1, sell-through=1.00.
2026-05-04 15:40:41,677 | Market evidence: A PSA 8 graded 2025 Pokémon Pre EN-Prismatic Evolutions Surprise Box Exclusive Jolteon EX card sold on eBay for $29.99 in December 2025. Currently, a similar card is listed on eBay for $10.01, indicating potential market fluctuation. Additionally, GameStop has listed this card for $11.99, suggesting a market value around $11 to $12. Given the limited sales data, the estimated market value is approximately $29.99, with a sell-through rate of 100%.
2026-05-04 15:40:41,677 | Step 4: Asking the analysis agent for fair value and max bid...
2026-05-04 15:40:44,787 | Step 4 result: do not bid. Estimated value=$29.99, recommended max bid=unknown, confidence=0.60.
2026-05-04 15:40:44,787 | Analysis: Only one recent exact sold comp at $29.99 with a single active listing and no broader sold comps to confirm stable or upward trend. The sell-through rate is 1.0 but based on a single data point, which is insufficient to confirm liquidity or trend. Current auction price is $10.01, well below the estimated market value, but lack of multiple sold comps and market depth introduces risk. Recommend no bid due to insufficient exact eBay comps and uncertain trend.
2026-05-04 15:40:44,787 | Risks: insufficient_exact_ebay_comps
2026-05-04 15:40:44,788 | Step 5: Applying bid safety rules...
2026-05-04 15:40:44,788 | Final decision: DENIED. Reason: Analysis agent recommended against bidding. Analysis confidence is below the configured threshold. Trend outlook is not in the allowed trend outlook set. Analysis did not provide an actionable max bid.
2026-05-04 15:40:44,788 | ------ End auction 22/25: denied ------
2026-05-04 15:40:50,404 | ------ Start auction 23/25 ------
2026-05-04 15:40:50,404 | Item ID: 298267678625 | Current price: $11.50
2026-05-04 15:40:50,404 | Auction title: 2024 POKEMON SSP EN-SURGING SPARKS #076 LATIAS EX PSA 9
2026-05-04 15:40:50,404 | Step 1: Checking listing requirements...
2026-05-04 15:40:50,410 | Final decision: DENIED. Reason: Could not detect an allow-listed Pokemon in the listing details.
2026-05-04 15:40:50,411 | ------ End auction 23/25: denied ------
2026-05-04 15:40:55,955 | ------ Start auction 24/25 ------
2026-05-04 15:40:55,956 | Item ID: 117165168447 | Current price: $16.50
2026-05-04 15:40:55,956 | Auction title: 2025 POKEMON PRE EN-PRISMATIC EVOLUTIONS #060 UMBREON EX PSA 9
2026-05-04 15:40:55,956 | Step 1: Checking listing requirements...
2026-05-04 15:40:55,962 | Step 1 result: passed. Card appears to be Umbreon, PSA 9, English, current price $16.50.
2026-05-04 15:40:55,962 | Step 2: Asking the listing-review agent if this auction is worth researching...
2026-05-04 15:40:58,461 | Step 2 result: selected for market research.
2026-05-04 15:40:58,461 | Step 3: Researching market value, sold comps, and sell-through...
2026-05-04 15:41:07,327 | Step 3 result: market value=$19.99, sold comps=5, active listings=1, sell-through=1.00.
2026-05-04 15:41:07,328 | Market evidence: The card has 1 active listing and 5 sold listings, indicating a 100% sell-through rate. Recent sold prices range from $16.50 to $27, with an average of approximately $21.50. The current listing price of $16.50 is at the lower end of this range, suggesting it is competitively priced. Conservative valuation override: Using lower sold comps instead of median/top-of-range comps because bidding should preserve downside margin. Lower comps=[16.5, 19.99, 21.5], spread_ratio=1.64, bid_fraction=0.80. Estimated market value was capped from $21.50 to $19.99.
2026-05-04 15:41:07,328 | Step 4: Asking the analysis agent for fair value and max bid...
2026-05-04 15:41:10,564 | Step 4 result: bid candidate. Estimated value=$19.99, recommended max bid=$15.99, confidence=0.85.
2026-05-04 15:41:10,564 | Analysis: Exact eBay comps show 5 sold listings with prices ranging from $16.50 to $27 and a strong sell-through rate of 1.0, indicating good liquidity. The current auction price of $16.50 is at the low end of recent sold prices. The estimated market value is conservatively capped at $19.99 based on lower sold comps to preserve margin. The recommended max bid is set below the lowest recent sold price to allow for profit margin and bidding guardrails. The trend appears steady with no signs of decline.
2026-05-04 15:41:10,564 | Step 5: Applying bid safety rules...
2026-05-04 15:41:10,565 | Final decision: DENIED. Reason: Approved max bid does not exceed the current auction price. Expected margin is below the configured minimum.
2026-05-04 15:41:10,565 | ------ End auction 24/25: denied ------
2026-05-04 15:41:16,196 | ------ Start auction 25/25 ------
2026-05-04 15:41:16,196 | Item ID: 306905230440 | Current price: $33.00
2026-05-04 15:41:16,196 | Auction title: 2025 POKEMON DRI EN-DESTINED RIVALS ILLUSTRATION RARE #204 KANGASKHAN PSA 9
2026-05-04 15:41:16,196 | Step 1: Checking listing requirements...
2026-05-04 15:41:16,202 | Final decision: DENIED. Reason: Could not detect an allow-listed Pokemon in the listing details.
2026-05-04 15:41:16,202 | ------ End auction 25/25: denied ------
2026-05-04 15:41:16,202 | Finished scanning 25 PSA auctions.
2026-05-04 15:41:16,202 | Auction review finished. Reviewed 25 auctions.
{
  "actionable_auction_count": 0,
  "actionable_auctions": [],
  "candidate_count": 12,
  "demo_mode": false,
  "recommendation_count": 0,
  "recommendations": [],
  "reviewed_auctions": [
    {
      "active_listing_count": null,
      "current_price": 29.99,
      "decision": "Listing validation rejected this listing: Could not detect an allow-listed Pokemon in the listing details.",
      "end_time": "2026-05-04T19:47:00+00:00",
      "estimated_market_value": null,
      "grade": "9",
      "item_id": "306905166094",
      "language": "English",
      "market_evidence": null,
      "pipeline_stage": "listing_validation",
      "pipeline_status": "denied",
      "pokemon": null,
      "recent_sold_prices": [],
      "recommended_max_bid": null,
      "sell_through_rate": null,
      "sold_listing_count": null,
      "title": "2025 POKEMON PFL EN-PHANTASMAL FLAMES ILLUSTRATION RARE #105 WIGGLYTUFF PSA 9",
      "url": "https://www.ebay.com/itm/306905166094?_skw=Pokemon+PSA&hash=item4774f9310e:g:IZMAAeSwwatp773p"
    },
    {
      "active_listing_count": null,
      "current_price": 29.99,
      "decision": "Listing validation rejected this listing: Could not detect an allow-listed Pokemon in the listing details.",
      "end_time": "2026-05-04T19:48:19+00:00",
      "estimated_market_value": null,
      "grade": "9",
      "item_id": "306905167023",
      "language": "English",
      "market_evidence": null,
      "pipeline_stage": "listing_validation",
      "pipeline_status": "denied",
      "pokemon": null,
      "recent_sold_prices": [],
      "recommended_max_bid": null,
      "sell_through_rate": null,
      "sold_listing_count": null,
      "title": "2025 POKEMON PFL EN-PHANTASMAL FLAMES ILLUSTRATION RARE #104 TOGEDEMARU PSA 9",
      "url": "https://www.ebay.com/itm/306905167023?_skw=Pokemon+PSA&hash=item4774f934af:g:rlIAAeSwrclp7752"
    },
    {
      "active_listing_count": null,
      "current_price": 29.99,
      "decision": "Listing validation rejected this listing: Could not detect an allow-listed Pokemon in the listing details.; Listing grade is not in the allowed grades rule set.",
      "end_time": "2026-05-04T19:49:17+00:00",
      "estimated_market_value": null,
      "grade": "6",
      "item_id": "117165118140",
      "language": null,
      "market_evidence": null,
      "pipeline_stage": "listing_validation",
      "pipeline_status": "denied",
      "pokemon": null,
      "recent_sold_prices": [],
      "recommended_max_bid": null,
      "sell_through_rate": null,
      "sold_listing_count": null,
      "title": "2016 POKEMON XY EVOLUTIONS #10 CHARMELEON-REVERSE FOIL PSA 6",
      "url": "https://www.ebay.com/itm/117165118140?_skw=Pokemon+PSA&hash=item1b4795d2bc:g:FXgAAeSweM9p775x"
    },
    {
      "active_listing_count": 1,
      "current_price": 49.99,
      "decision": "Analysis agent recommended against bidding. Analysis confidence is below the configured threshold. Analysis did not provide an actionable max bid.",
      "end_time": "2026-05-04T19:50:00+00:00",
      "estimated_market_value": 15.0,
      "grade": "8",
      "item_id": "306905168458",
      "language": null,
      "market_evidence": "Exact eBay comps for 2016 Pokemon XY Evolutions #52 Mewtwo EX PSA 8 show 6 sold listings with prices from $13.50 to $40.00 and 1 active listing, yielding a 100% sell-through rate. Conservative estimated market value set at $15.00 based on lower sold comps to maintain margin.",
      "pipeline_stage": "bid_guardrails",
      "pipeline_status": "denied",
      "pokemon": "Mewtwo",
      "recent_sold_prices": [
        13.5,
        15.0,
        19.99,
        24.99,
        25.0,
        40.0
      ],
      "recommended_max_bid": null,
      "sell_through_rate": 1.0,
      "sold_listing_count": 6,
      "title": "2016 POKEMON XY EVOLUTIONS #52 MEWTWO EX PSA 8",
      "url": "https://www.ebay.com/itm/306905168458?_skw=Pokemon+PSA&hash=item4774f93a4a:g:f7YAAeSwrmRp778a"
    },
    {
      "active_listing_count": null,
      "current_price": 29.99,
      "decision": "Listing validation rejected this listing: Could not detect an allow-listed Pokemon in the listing details.",
      "end_time": "2026-05-04T19:50:36+00:00",
      "estimated_market_value": null,
      "grade": "9",
      "item_id": "298267581517",
      "language": "English",
      "market_evidence": null,
      "pipeline_stage": "listing_validation",
      "pipeline_status": "denied",
      "pokemon": null,
      "recent_sold_prices": [],
      "recommended_max_bid": null,
      "sell_through_rate": null,
      "sold_listing_count": null,
      "title": "2025 POKEMON PFL EN-PHANTASMAL FLAMES ILLUSTRATION RARE PALDEAN WOOPER PSA 9",
      "url": "https://www.ebay.com/itm/298267581517?_skw=Pokemon+PSA&hash=item4572221c4d:g:~7wAAeSwvPRp778g"
    },
    {
      "active_listing_count": null,
      "current_price": 29.99,
      "decision": "Listing validation rejected this listing: Could not detect an allow-listed Pokemon in the listing details.; Listing grade is not in the allowed grades rule set.",
      "end_time": "2026-05-04T19:51:08+00:00",
      "estimated_market_value": null,
      "grade": "7",
      "item_id": "306905169606",
      "language": null,
      "market_evidence": null,
      "pipeline_stage": "listing_validation",
      "pipeline_status": "denied",
      "pokemon": null,
      "recent_sold_prices": [],
      "recommended_max_bid": null,
      "sell_through_rate": null,
      "sold_listing_count": null,
      "title": "2016 POKEMON XY EVOLUTIONS #26 SLOWBRO EX PSA 7",
      "url": "https://www.ebay.com/itm/306905169606?_skw=Pokemon+PSA&hash=item4774f93ec6:g:uT0AAeSwI-5p778g"
    },
    {
      "active_listing_count": 1,
      "current_price": 39.99,
      "decision": "Analysis agent recommended against bidding. Analysis confidence is below the configured threshold. Trend outlook is not in the allowed trend outlook set. Analysis did not provide an actionable max bid.",
      "end_time": "2026-05-04T19:51:43+00:00",
      "estimated_market_value": 15.6,
      "grade": "8",
      "item_id": "117165124951",
      "language": null,
      "market_evidence": "Two recent sales found: one sold at $15.60 and one active listing at $99.99. The wide price spread and limited sold data lead to capping estimated market value at $15.60 for conservative valuation.",
      "pipeline_stage": "bid_guardrails",
      "pipeline_status": "denied",
      "pokemon": "Raichu",
      "recent_sold_prices": [
        15.6,
        99.99
      ],
      "recommended_max_bid": null,
      "sell_through_rate": 2.0,
      "sold_listing_count": 2,
      "title": "2014 POKEMON XY #43 RAICHU-REVERSE FOIL PSA 8",
      "url": "https://www.ebay.com/itm/117165124951?_skw=Pokemon+PSA&hash=item1b4795ed57:g:j3IAAeSwqUtp7797"
    },
    {
      "active_listing_count": null,
      "current_price": 42.0,
      "decision": "Analysis agent recommended against bidding. Analysis confidence is below the configured threshold. Approved max bid does not exceed the current auction price. Expected margin is below the configured minimum.",
      "end_time": "2026-05-04T19:52:24+00:00",
      "estimated_market_value": 18.0,
      "grade": "8",
      "item_id": "306905171189",
      "language": null,
      "market_evidence": "Exact sold comps from eBay show 5 recent sales between $10 and $22 for this card and grade, with no active listings or sell-through data available. The current auction price is above the typical market range, so estimated market value is conservatively set at $19. Conservative valuation override: Using lower sold comps instead of median/top-of-range comps because bidding should preserve downside margin. Lower comps=[10.0, 18.0, 18.0], spread_ratio=2.2, bid_fraction=0.70.",
      "pipeline_stage": "bid_guardrails",
      "pipeline_status": "denied",
      "pokemon": "Mewtwo",
      "recent_sold_prices": [
        20.99,
        18.0,
        18.0,
        21.99,
        10.0
      ],
      "recommended_max_bid": 12.6,
      "sell_through_rate": null,
      "sold_listing_count": null,
      "title": "2016 POKEMON XY EVOLUTIONS #51 MEWTWO PSA 8",
      "url": "https://www.ebay.com/itm/306905171189?_skw=Pokemon+PSA&hash=item4774f944f5:g:wIUAAeSw-Bhp778u"
    },
    {
      "active_listing_count": null,
      "current_price": 29.99,
      "decision": "Listing validation rejected this listing: Could not detect an allow-listed Pokemon in the listing details.",
      "end_time": "2026-05-04T19:54:01+00:00",
      "estimated_market_value": null,
      "grade": "9",
      "item_id": "298267588069",
      "language": null,
      "market_evidence": null,
      "pipeline_stage": "listing_validation",
      "pipeline_status": "denied",
      "pokemon": null,
      "recent_sold_prices": [],
      "recommended_max_bid": null,
      "sell_through_rate": null,
      "sold_listing_count": null,
      "title": "2014 POKEMON XY #90 WIGGLYTUFF-REVERSE FOIL PSA 9",
      "url": "https://www.ebay.com/itm/298267588069?_skw=Pokemon+PSA&hash=item45722235e5:g:1f4AAeSwU0pp77~P"
    },
    {
      "active_listing_count": 1,
      "current_price": 39.99,
      "decision": "Analysis agent recommended against bidding. Analysis did not provide an actionable max bid.",
      "end_time": "2026-05-04T19:54:58+00:00",
      "estimated_market_value": 15.74,
      "grade": "8",
      "item_id": "298267588740",
      "language": null,
      "market_evidence": "Recent exact sold prices from eBay for PSA 8 graded 2022 Pokemon Go Charizard #010 range from $9.50 to $27.99 with 7 sold and 1 active listing, yielding a sell-through rate of 1.0. The estimated market value is conservatively capped at $15.74 based on lower sold comps to maintain margin. Current auction price exceeds this value, indicating overpricing.",
      "pipeline_stage": "bid_guardrails",
      "pipeline_status": "denied",
      "pokemon": "Charizard",
      "recent_sold_prices": [
        24.99,
        21.99,
        27.99,
        21.99,
        13.0,
        9.5,
        18.49
      ],
      "recommended_max_bid": null,
      "sell_through_rate": 1.0,
      "sold_listing_count": 7,
      "title": "2022 POKEMON GO #010 CHARIZARD-HOLO PSA 8",
      "url": "https://www.ebay.com/itm/298267588740?_skw=Pokemon+PSA&hash=item4572223884:g:P1oAAeSwm7lp77-S"
    },
    {
      "active_listing_count": 1,
      "current_price": 24.99,
      "decision": "Approved max bid does not exceed the current auction price. Expected margin is below the configured minimum.",
      "end_time": "2026-05-04T19:55:55+00:00",
      "estimated_market_value": 20.5,
      "grade": "8",
      "item_id": "306905174539",
      "language": "English",
      "market_evidence": "Recent exact eBay sold comps for this exact card identity and grade show 4 sales with prices tightly clustered at $20.50-$24.99 and a 100% sell-through rate from 1 active listing, supporting a stable market value estimate of $20.50.",
      "pipeline_stage": "bid_guardrails",
      "pipeline_status": "denied",
      "pokemon": "Vaporeon",
      "recent_sold_prices": [
        24.99,
        20.5,
        20.5,
        20.5
      ],
      "recommended_max_bid": 16.0,
      "sell_through_rate": 1.0,
      "sold_listing_count": 4,
      "title": "2025 POKEMON PRE EN-PRISMATIC EVOLUTIONS POKE BALL REVERSE HOLO VAPOREON PSA 8",
      "url": "https://www.ebay.com/itm/306905174539?_skw=Pokemon+PSA&hash=item4774f9520b:g:wDMAAeSwldpp78B8"
    },
    {
      "active_listing_count": 1,
      "current_price": 29.99,
      "decision": "Analysis agent recommended against bidding. Analysis confidence is below the configured threshold. Trend outlook is not in the allowed trend outlook set. Analysis did not provide an actionable max bid.",
      "end_time": "2026-05-04T19:56:51+00:00",
      "estimated_market_value": 9.99,
      "grade": "9",
      "item_id": "306905177224",
      "language": null,
      "market_evidence": "Exact eBay comps for 2016 Pokemon XY Evolutions #73 Blastoise Spirit Link PSA 9 show 19 sold listings and 1 active listing, with recent sold prices ranging from $8.49 to $11.50. The sell-through rate is very low at 5.26%, indicating limited market activity. The estimated market value is conservatively set at $9.99 based on lower sold comps to preserve downside margin.",
      "pipeline_stage": "bid_guardrails",
      "pipeline_status": "denied",
      "pokemon": "Blastoise",
      "recent_sold_prices": [
        8.49,
        11.5,
        10.5,
        9.99,
        10.0
      ],
      "recommended_max_bid": null,
      "sell_through_rate": 0.0526,
      "sold_listing_count": 19,
      "title": "2016 POKEMON XY EVOLUTIONS #73 BLASTOISE SPIRIT LINK PSA 9",
      "url": "https://www.ebay.com/itm/306905177224?_skw=Pokemon+PSA&hash=item4774f95c88:g:I5cAAeSwVJVp78Cy"
    },
    {
      "active_listing_count": 3,
      "current_price": 29.99,
      "decision": "Approved max bid does not exceed the current auction price. Expected margin is below the configured minimum.",
      "end_time": "2026-05-04T20:04:06+00:00",
      "estimated_market_value": 22.49,
      "grade": "8",
      "item_id": "306905191359",
      "language": null,
      "market_evidence": "Recent exact sold comps from eBay for this card range from $19.99 to $69.69 with median ~$25.00, sell-through rate 1.33 from 4 sold and 3 active listings. Valuation capped to lower sold comps for conservative bidding. Conservative valuation override: Using lower sold comps instead of median/top-of-range comps because bidding should preserve downside margin. Lower comps=[19.99, 25.0], spread_ratio=3.49, bid_fraction=0.70.",
      "pipeline_stage": "bid_guardrails",
      "pipeline_status": "denied",
      "pokemon": "Lugia",
      "recent_sold_prices": [
        19.99,
        25.0,
        29.99,
        69.69
      ],
      "recommended_max_bid": 15.74,
      "sell_through_rate": 1.3333,
      "sold_listing_count": 4,
      "title": "2021 POKEMON CELEBRATIONS #022 LUGIA PSA 8",
      "url": "https://www.ebay.com/itm/306905191359?_skw=Pokemon+PSA&hash=item4774f993bf:g:3SEAAeSw-H1p78F6"
    },
    {
      "active_listing_count": 4,
      "current_price": 99.99,
      "decision": "Approved max bid does not exceed the current auction price. Expected margin is below the configured minimum.",
      "end_time": "2026-05-04T20:05:13+00:00",
      "estimated_market_value": 77.0,
      "grade": "10",
      "item_id": "117165134427",
      "language": "English",
      "market_evidence": "Recent exact eBay sold comps range from $75 to $85 with strong sell-through rate of 1.25 from 5 sold and 4 active listings. Estimated market value capped at $77 to preserve downside margin.",
      "pipeline_stage": "bid_guardrails",
      "pipeline_status": "denied",
      "pokemon": "Ho-Oh",
      "recent_sold_prices": [
        77.0,
        80.0,
        75.0,
        80.0,
        85.0
      ],
      "recommended_max_bid": 61.6,
      "sell_through_rate": 1.25,
      "sold_listing_count": 5,
      "title": "2025 POKEMON DRI EN-DESTINED RIVALS HYPER RARE #239 ETHAN'S HO-OH EX PSA 10",
      "url": "https://www.ebay.com/itm/117165134427?_skw=Pokemon+PSA&hash=item1b4796125b:g:mhQAAeSwrHRp78Kr"
    },
    {
      "active_listing_count": null,
      "current_price": 150.0,
      "decision": "Listing validation rejected this listing: Could not detect an allow-listed Pokemon in the listing details.; Listing grade is not in the allowed grades rule set.",
      "end_time": "2026-05-04T20:06:14+00:00",
      "estimated_market_value": null,
      "grade": "6",
      "item_id": "306905194812",
      "language": null,
      "market_evidence": null,
      "pipeline_stage": "listing_validation",
      "pipeline_status": "denied",
      "pokemon": null,
      "recent_sold_prices": [],
      "recommended_max_bid": null,
      "sell_through_rate": null,
      "sold_listing_count": null,
      "title": "2008 POKEMON DIAMOND & PEARL LEGENDS AWAKENED #18 ARMALDO-REVERSE FOIL PSA 6",
      "url": "https://www.ebay.com/itm/306905194812?_skw=Pokemon+PSA&hash=item4774f9a13c:g:vAsAAeSwcCJp78I1"
    },
    {
      "active_listing_count": null,
      "current_price": 150.0,
      "decision": "Listing validation rejected this listing: Listing grade is not in the allowed grades rule set.",
      "end_time": "2026-05-04T20:06:19+00:00",
      "estimated_market_value": null,
      "grade": "2",
      "item_id": "306905194858",
      "language": null,
      "market_evidence": null,
      "pipeline_stage": "listing_validation",
      "pipeline_status": "denied",
      "pokemon": "Blaziken",
      "recent_sold_prices": [],
      "recommended_max_bid": null,
      "sell_through_rate": null,
      "sold_listing_count": null,
      "title": "2006 POKEMON POP SERIES 1 #1 BLAZIKEN-HOLO PSA 2",
      "url": "https://www.ebay.com/itm/306905194858?_skw=Pokemon+PSA&hash=item4774f9a16a:g:JVkAAeSwkuZp78I1"
    },
    {
      "active_listing_count": null,
      "current_price": 150.0,
      "decision": "Listing validation rejected this listing: Could not detect an allow-listed Pokemon in the listing details.; Listing grade is not in the allowed grades rule set.",
      "end_time": "2026-05-04T20:06:25+00:00",
      "estimated_market_value": null,
      "grade": "5",
      "item_id": "117165134952",
      "language": "German",
      "market_evidence": null,
      "pipeline_stage": "listing_validation",
      "pipeline_status": "denied",
      "pokemon": null,
      "recent_sold_prices": [],
      "recommended_max_bid": null,
      "sell_through_rate": null,
      "sold_listing_count": null,
      "title": "1999 POKEMON GERMAN 1ST EDITION #36 MAGMAR PSA 5",
      "url": "https://www.ebay.com/itm/117165134952?_skw=Pokemon+PSA&hash=item1b47961468:g:FdEAAeSwC1Zp78Ky"
    },
    {
      "active_listing_count": null,
      "current_price": 99.99,
      "decision": "Listing validation rejected this listing: Could not detect an allow-listed Pokemon in the listing details.",
      "end_time": "2026-05-04T20:06:33+00:00",
      "estimated_market_value": null,
      "grade": "10",
      "item_id": "306905194998",
      "language": "English",
      "market_evidence": null,
      "pipeline_stage": "listing_validation",
      "pipeline_status": "denied",
      "pokemon": null,
      "recent_sold_prices": [],
      "recommended_max_bid": null,
      "sell_through_rate": null,
      "sold_listing_count": null,
      "title": "2025 POKEMON MEG EN-MEGA EVOLUTION ILLUSTRATION RARE #137 NINJASK PSA 10",
      "url": "https://www.ebay.com/itm/306905194998?_skw=Pokemon+PSA&hash=item4774f9a1f6:g:hoAAAeSw5D5p78L4"
    },
    {
      "active_listing_count": null,
      "current_price": 99.99,
      "decision": "Listing validation rejected this listing: Could not detect an allow-listed Pokemon in the listing details.",
      "end_time": "2026-05-04T20:07:12+00:00",
      "estimated_market_value": null,
      "grade": "10",
      "item_id": "306905195498",
      "language": "Chinese Simplified",
      "market_evidence": null,
      "pipeline_stage": "listing_validation",
      "pipeline_status": "denied",
      "pokemon": null,
      "recent_sold_prices": [],
      "recommended_max_bid": null,
      "sell_through_rate": null,
      "sold_listing_count": null,
      "title": "2025 POKEMON SIMPLIFIED CHINESE CBB3 C-GEM PACK VOL 3 #07 MORPEKO PSA 10",
      "url": "https://www.ebay.com/itm/306905195498?_skw=Pokemon+PSA&hash=item4774f9a3ea:g:fgEAAeSwph5p78J9"
    },
    {
      "active_listing_count": 1,
      "current_price": 29.99,
      "decision": "Analysis agent recommended against bidding. Analysis did not provide a reliable sold-comp market value. Recent sold comps are too inconsistent for safe bidding: Recent sold prices split into incompatible clusters ($25.00-$29.99 and $170.15-$200.00). Analysis confidence is below the configured threshold. Trend outlook is not in the allowed trend outlook set. Analysis did not provide an actionable max bid.",
      "end_time": "2026-05-04T20:07:58+00:00",
      "estimated_market_value": null,
      "grade": "9",
      "item_id": "306905196006",
      "language": null,
      "market_evidence": "Market research shows 4 recent sold listings with prices split between $25-$30 and $170-$200 clusters, indicating unreliable outlier sold comps. Active listing count is 1 with a sell-through rate of 1.0. Due to incompatible sold price clusters, estimated market value is cleared to avoid anchoring to mismatched comps. Safety check: Recent sold prices split into incompatible clusters ($25.00-$29.99 and $170.15-$200.00).",
      "pipeline_stage": "bid_guardrails",
      "pipeline_status": "denied",
      "pokemon": "Leafeon",
      "recent_sold_prices": [
        25.0,
        29.99,
        170.15,
        200.0
      ],
      "recommended_max_bid": null,
      "sell_through_rate": 1.0,
      "sold_listing_count": 4,
      "title": "2023 POKEMON SWORD & SHIELD CROWN ZENITH #013 LEAFEON V PSA 9",
      "url": "https://www.ebay.com/itm/306905196006?_skw=Pokemon+PSA&hash=item4774f9a5e6:g:iwQAAeSwhANp78Kb"
    },
    {
      "active_listing_count": 5,
      "current_price": 147.95,
      "decision": "Analysis agent recommended against bidding. Analysis did not provide a reliable sold-comp market value. Recent sold comps are too inconsistent for safe bidding: Recent sold prices split into incompatible clusters ($87.99-$212.50 and $800.00-$800.00). Analysis confidence is below the configured threshold. Trend outlook is not in the allowed trend outlook set. Analysis did not provide an actionable max bid.",
      "end_time": "2026-05-04T20:32:54+00:00",
      "estimated_market_value": null,
      "grade": "10",
      "item_id": "117165154924",
      "language": "Japanese",
      "market_evidence": "Recent sold prices split into incompatible clusters ($87.99-$212.50 and $800.00), with 5 active and 4 sold listings. The estimated market value is cleared due to unreliable outlier sold comps and insufficient exact eBay comps for a confident valuation. Safety check: Recent sold prices split into incompatible clusters ($87.99-$212.50 and $800.00-$800.00).",
      "pipeline_stage": "bid_guardrails",
      "pipeline_status": "denied",
      "pokemon": "Charizard",
      "recent_sold_prices": [
        93.99,
        87.99,
        212.5,
        800.0
      ],
      "recommended_max_bid": null,
      "sell_through_rate": 0.8,
      "sold_listing_count": 4,
      "title": "POKEMON JAPANESE SUN & MOON TAG TEAM GX ALL STARS RESHIRAM & CHARIZARD GX PSA 10",
